date,open,high,low,close
2024-09-06 00:00:00,0.84384,0.84394,0.84318,0.84332
2024-09-06 01:00:00,0.84331,0.84375,0.84308,0.84355
2024-09-06 02:00:00,0.84354,0.84374,0.84335,0.8435
2024-09-06 03:00:00,0.84351,0.84355,0.84293,0.84295
2024-09-06 04:00:00,0.84295,0.84296,0.84265,0.84282
2024-09-06 05:00:00,0.84282,0.84283,0.8418,0.84212
2024-09-06 06:00:00,0.84212,0.84224,0.84141,0.84168
2024-09-06 07:00:00,0.84167,0.84225,0.84044,0.84212
2024-09-06 08:00:00,0.84211,0.84211,0.84059,0.84098
2024-09-06 09:00:00,0.84099,0.84238,0.84093,0.84187
2024-09-06 10:00:00,0.84188,0.8426,0.84159,0.84212
2024-09-06 11:00:00,0.84211,0.84335,0.84211,0.84304
2024-09-06 12:00:00,0.84303,0.84661,0.83746,0.84389
2024-09-06 13:00:00,0.84388,0.84759,0.84314,0.84535
2024-09-06 14:00:00,0.84534,0.84582,0.84179,0.84262
2024-09-06 15:00:00,0.84262,0.84437,0.84035,0.84286
2024-09-06 16:00:00,0.84286,0.84442,0.84276,0.84365
2024-09-06 17:00:00,0.84366,0.8445,0.8425,0.84334
2024-09-06 18:00:00,0.84333,0.84375,0.84273,0.8428
2024-09-06 19:00:00,0.84279,0.84336,0.84277,0.84309
2024-09-06 20:00:00,0.84308,0.84354,0.84296,0.84327
2024-09-06 21:00:00,0.84357,0.8439,0.84235,0.84364
2024-09-08 22:00:00,0.84382,0.84396,0.84282,0.84356
2024-09-08 23:00:00,0.84356,0.8442,0.84346,0.84408
2024-09-09 00:00:00,0.84408,0.84465,0.8436,0.84447
2024-09-09 01:00:00,0.84448,0.84573,0.84412,0.84547
2024-09-09 02:00:00,0.84548,0.8456,0.84496,0.84532
2024-09-09 03:00:00,0.84532,0.84576,0.84518,0.8454
2024-09-09 04:00:00,0.8454,0.84636,0.84538,0.84616
2024-09-09 05:00:00,0.84616,0.84632,0.84578,0.8461
2024-09-09 06:00:00,0.8461,0.84641,0.84548,0.8461
2024-09-09 07:00:00,0.84609,0.84754,0.84602,0.84636
2024-09-09 08:00:00,0.84636,0.84855,0.84604,0.8483
2024-09-09 09:00:00,0.84829,0.84844,0.84734,0.84755
2024-09-09 10:00:00,0.84754,0.84894,0.84748,0.84889
2024-09-09 11:00:00,0.8489,0.84938,0.84848,0.84919
2024-09-09 12:00:00,0.84919,0.84945,0.84796,0.84886
2024-09-09 13:00:00,0.84888,0.84901,0.84784,0.84815
2024-09-09 14:00:00,0.84814,0.84878,0.84734,0.84742
2024-09-09 15:00:00,0.84741,0.84815,0.84695,0.84802
2024-09-09 16:00:00,0.84802,0.84836,0.84775,0.84828
2024-09-09 17:00:00,0.84828,0.8484,0.84774,0.84828
2024-09-09 18:00:00,0.84829,0.84845,0.8481,0.84826
2024-09-09 19:00:00,0.84825,0.84909,0.84812,0.84909
2024-09-09 20:00:00,0.84908,0.84944,0.84892,0.84934
2024-09-09 21:00:00,0.84875,0.84948,0.84872,0.84935
2024-09-09 22:00:00,0.84937,0.84937,0.84886,0.849
2024-09-09 23:00:00,0.84902,0.84958,0.84902,0.8495
2024-09-10 00:00:00,0.8495,0.8498,0.8491,0.84975
2024-09-10 01:00:00,0.84975,0.84988,0.84938,0.84958
2024-09-10 02:00:00,0.84958,0.84966,0.84914,0.84934
2024-09-10 03:00:00,0.84934,0.84935,0.84879,0.849
2024-09-10 04:00:00,0.849,0.84912,0.84838,0.8484
2024-09-10 05:00:00,0.8484,0.84863,0.84819,0.8484
2024-09-10 06:00:00,0.8484,0.84897,0.84792,0.84852
2024-09-10 07:00:00,0.84851,0.84903,0.84819,0.8487
2024-09-10 08:00:00,0.84872,0.84892,0.84809,0.84812
2024-09-10 09:00:00,0.84813,0.84843,0.84736,0.84762
2024-09-10 10:00:00,0.84762,0.84815,0.84737,0.84758
2024-09-10 11:00:00,0.84757,0.8479,0.8472,0.84766
2024-09-10 12:00:00,0.84765,0.84787,0.84588,0.8466
2024-09-10 13:00:00,0.8466,0.8482,0.84602,0.84799
2024-09-10 14:00:00,0.848,0.84827,0.8466,0.84768
2024-09-10 15:00:00,0.84768,0.84779,0.84586,0.84596
2024-09-10 16:00:00,0.84597,0.84685,0.84565,0.8468
2024-09-10 17:00:00,0.84681,0.8472,0.84633,0.84668
2024-09-10 18:00:00,0.84669,0.8469,0.84638,0.84668
2024-09-10 19:00:00,0.84669,0.84694,0.8465,0.84665
2024-09-10 20:00:00,0.84665,0.84704,0.84654,0.84701
2024-09-10 21:00:00,0.84715,0.8473,0.8468,0.84685
2024-09-10 22:00:00,0.84688,0.84705,0.84674,0.84702
2024-09-10 23:00:00,0.847,0.8471,0.8466,0.84666
2024-09-11 00:00:00,0.84666,0.84694,0.8462,0.84656
2024-09-11 01:00:00,0.84655,0.84698,0.84436,0.84492
2024-09-11 02:00:00,0.84494,0.8453,0.84419,0.84511
2024-09-11 03:00:00,0.84509,0.84544,0.84412,0.84439
2024-09-11 04:00:00,0.84438,0.84444,0.84289,0.84312
2024-09-11 05:00:00,0.84312,0.84362,0.84221,0.84359
2024-09-11 06:00:00,0.84358,0.8445,0.84336,0.84406
2024-09-11 07:00:00,0.84405,0.84582,0.84405,0.84568
2024-09-11 08:00:00,0.84568,0.846,0.84491,0.84556
2024-09-11 09:00:00,0.84556,0.84611,0.84532,0.84609
2024-09-11 10:00:00,0.84609,0.84666,0.84595,0.84629
2024-09-11 11:00:00,0.8463,0.84655,0.84574,0.8464
2024-09-11 12:00:00,0.8464,0.85163,0.8463,0.85035
2024-09-11 13:00:00,0.85034,0.85158,0.84874,0.84909
2024-09-11 14:00:00,0.84908,0.84966,0.84741,0.84854
2024-09-11 15:00:00,0.84854,0.85057,0.8481,0.85055
2024-09-11 16:00:00,0.85055,0.85105,0.85004,0.85015
2024-09-11 17:00:00,0.85014,0.85128,0.85004,0.85078
2024-09-11 18:00:00,0.85078,0.85147,0.85032,0.85132
2024-09-11 19:00:00,0.85132,0.85262,0.85104,0.85232
2024-09-11 20:00:00,0.85231,0.85298,0.85208,0.85226
2024-09-11 21:00:00,0.85218,0.85241,0.85195,0.85227
2024-09-11 22:00:00,0.85226,0.85239,0.85193,0.85234
2024-09-11 23:00:00,0.85232,0.85298,0.85226,0.85272
2024-09-12 00:00:00,0.85273,0.8533,0.85265,0.85272
2024-09-12 01:00:00,0.85273,0.85288,0.8518,0.85192
2024-09-12 02:00:00,0.8519,0.8527,0.85182,0.8526
2024-09-12 03:00:00,0.85261,0.85305,0.85232,0.85298
2024-09-12 04:00:00,0.85298,0.85336,0.85294,0.85322
2024-09-12 05:00:00,0.85322,0.85352,0.85249,0.85272
2024-09-12 06:00:00,0.85272,0.85302,0.8519,0.853
2024-09-12 07:00:00,0.853,0.8545,0.85298,0.8545
2024-09-12 08:00:00,0.8545,0.85489,0.85416,0.8543
2024-09-12 09:00:00,0.8543,0.85492,0.85398,0.85476
2024-09-12 10:00:00,0.85476,0.85497,0.85381,0.85394
2024-09-12 11:00:00,0.85396,0.85412,0.85294,0.85408
2024-09-12 12:00:00,0.85409,0.85485,0.85187,0.85288
2024-09-12 13:00:00,0.85286,0.85487,0.85227,0.85332
2024-09-12 14:00:00,0.85333,0.85478,0.85332,0.85378
2024-09-12 15:00:00,0.85377,0.85424,0.8524,0.85274
2024-09-12 16:00:00,0.85272,0.85389,0.85264,0.8532
2024-09-12 17:00:00,0.8532,0.85336,0.85213,0.85234
2024-09-12 18:00:00,0.85235,0.85282,0.85179,0.852
2024-09-12 19:00:00,0.85201,0.85208,0.85072,0.85122
2024-09-12 20:00:00,0.85122,0.85143,0.85066,0.85116
2024-09-12 21:00:00,0.85153,0.8517,0.85102,0.85128
2024-09-12 22:00:00,0.85131,0.85137,0.85088,0.85116
2024-09-12 23:00:00,0.85115,0.8512,0.84977,0.84985
2024-09-13 00:00:00,0.84986,0.85,0.84893,0.84956
2024-09-13 01:00:00,0.84956,0.8499,0.84905,0.84966
2024-09-13 02:00:00,0.84965,0.84994,0.8486,0.8492
2024-09-13 03:00:00,0.84921,0.84952,0.84882,0.84923
2024-09-13 04:00:00,0.84924,0.84969,0.84876,0.84964
2024-09-13 05:00:00,0.84965,0.84996,0.84919,0.84938
2024-09-13 06:00:00,0.84939,0.8501,0.84897,0.84899
2024-09-13 07:00:00,0.849,0.84992,0.84778,0.84825
2024-09-13 08:00:00,0.84826,0.849,0.84745,0.84825
2024-09-13 09:00:00,0.84826,0.84878,0.84749,0.8478
2024-09-13 10:00:00,0.8478,0.84864,0.84719,0.84832
2024-09-13 11:00:00,0.8483,0.8483,0.84656,0.84718
2024-09-13 12:00:00,0.84717,0.84766,0.84566,0.84568
2024-09-13 13:00:00,0.84568,0.84642,0.84438,0.84564
2024-09-13 14:00:00,0.84579,0.84811,0.8454,0.84772
2024-09-13 15:00:00,0.84772,0.84822,0.84745,0.84793
2024-09-13 16:00:00,0.84792,0.8485,0.84757,0.84795
2024-09-13 17:00:00,0.84794,0.84851,0.84792,0.84826
2024-09-13 18:00:00,0.84826,0.84838,0.8478,0.84815
2024-09-13 19:00:00,0.84816,0.84846,0.84778,0.84838
2024-09-13 20:00:00,0.84838,0.84946,0.84836,0.84902
2024-09-13 21:00:00,0.84761,0.84824,0.84756,0.84822
2024-09-15 22:00:00,0.84816,0.84868,0.84777,0.84822
2024-09-15 23:00:00,0.84834,0.84864,0.84789,0.84812
2024-09-16 00:00:00,0.84813,0.84813,0.84688,0.84717
2024-09-16 01:00:00,0.84716,0.8473,0.84674,0.84714
2024-09-16 02:00:00,0.84715,0.8474,0.84691,0.84706
2024-09-16 03:00:00,0.84705,0.84714,0.84575,0.84578
2024-09-16 04:00:00,0.84578,0.84634,0.84522,0.84608
2024-09-16 05:00:00,0.8461,0.8464,0.84584,0.84608
2024-09-16 06:00:00,0.84607,0.84658,0.84477,0.84529
2024-09-16 07:00:00,0.84528,0.84572,0.84422,0.845
2024-09-16 08:00:00,0.84501,0.84541,0.8436,0.84441
2024-09-16 09:00:00,0.84441,0.84549,0.84403,0.8452
2024-09-16 10:00:00,0.8452,0.8452,0.84413,0.84484
2024-09-16 11:00:00,0.84484,0.84497,0.84422,0.8448
2024-09-16 12:00:00,0.8443,0.84536,0.84348,0.84453
2024-09-16 13:00:00,0.8445,0.84488,0.84345,0.84436
2024-09-16 14:00:00,0.84435,0.84542,0.84407,0.8452
2024-09-16 15:00:00,0.84521,0.84586,0.84501,0.84531
2024-09-16 16:00:00,0.8453,0.84548,0.84456,0.84477
2024-09-16 17:00:00,0.84476,0.84548,0.84458,0.84478
2024-09-16 18:00:00,0.84476,0.84566,0.84469,0.84546
2024-09-16 19:00:00,0.84546,0.84598,0.84507,0.8451
2024-09-16 20:00:00,0.8451,0.84521,0.84467,0.84477
2024-09-16 21:00:00,0.84476,0.8451,0.8446,0.84497
2024-09-16 22:00:00,0.845,0.8451,0.84466,0.84501
2024-09-16 23:00:00,0.845,0.84546,0.84448,0.84466
2024-09-17 00:00:00,0.84465,0.84489,0.84422,0.84472
2024-09-17 01:00:00,0.84471,0.8448,0.84394,0.84414
2024-09-17 02:00:00,0.84414,0.84418,0.84372,0.84408
2024-09-17 03:00:00,0.84409,0.8445,0.8438,0.84438
2024-09-17 04:00:00,0.84438,0.84462,0.84414,0.84424
2024-09-17 05:00:00,0.84424,0.8445,0.84379,0.84419
2024-09-17 06:00:00,0.8442,0.84456,0.84372,0.84456
2024-09-17 07:00:00,0.84456,0.8447,0.84298,0.8432
2024-09-17 08:00:00,0.8432,0.8436,0.8431,0.84328
2024-09-17 09:00:00,0.84326,0.8442,0.8432,0.84403
2024-09-17 10:00:00,0.84402,0.8448,0.84378,0.84475
2024-09-17 11:00:00,0.84475,0.84504,0.84375,0.84436
2024-09-17 12:00:00,0.84436,0.84695,0.84405,0.84636
2024-09-17 13:00:00,0.84636,0.84771,0.84565,0.84723
2024-09-17 14:00:00,0.84722,0.84762,0.84609,0.84645
2024-09-17 15:00:00,0.84644,0.84728,0.84636,0.84695
2024-09-17 16:00:00,0.84696,0.84709,0.84571,0.84619
2024-09-17 17:00:00,0.8462,0.84754,0.8461,0.84679
2024-09-17 18:00:00,0.8468,0.84682,0.84588,0.84594
2024-09-17 19:00:00,0.84593,0.84699,0.84584,0.8468
2024-09-17 20:00:00,0.84681,0.84745,0.84678,0.8472
2024-09-17 21:00:00,0.84719,0.84732,0.847,0.84728
2024-09-17 22:00:00,0.84728,0.84729,0.8465,0.8466
2024-09-17 23:00:00,0.8466,0.84667,0.84606,0.84638
2024-09-18 00:00:00,0.84638,0.84638,0.84554,0.8457
2024-09-18 01:00:00,0.8457,0.8458,0.8453,0.84537
2024-09-18 02:00:00,0.84536,0.84584,0.8453,0.84564
2024-09-18 03:00:00,0.84563,0.84565,0.845,0.84532
2024-09-18 04:00:00,0.84532,0.84574,0.84508,0.8453
2024-09-18 05:00:00,0.8453,0.84575,0.84522,0.84552
2024-09-18 06:00:00,0.84556,0.84569,0.84468,0.84486
2024-09-18 07:00:00,0.84486,0.84541,0.84402,0.84442
2024-09-18 08:00:00,0.84441,0.84477,0.84359,0.84394
2024-09-18 09:00:00,0.84395,0.84398,0.84237,0.84287
2024-09-18 10:00:00,0.84288,0.84317,0.84263,0.84314
2024-09-18 11:00:00,0.84314,0.84408,0.84314,0.84373
2024-09-18 12:00:00,0.84372,0.84486,0.84344,0.84453
2024-09-18 13:00:00,0.84452,0.84452,0.84348,0.84412
2024-09-18 14:00:00,0.84412,0.84622,0.84395,0.84578
2024-09-18 15:00:00,0.84578,0.84636,0.84554,0.84596
2024-09-18 16:00:00,0.84595,0.84597,0.84508,0.84514
2024-09-18 17:00:00,0.84515,0.84528,0.84416,0.84505
2024-09-18 18:00:00,0.84506,0.84506,0.83909,0.84322
2024-09-18 19:00:00,0.84322,0.84801,0.8432,0.84683
2024-09-18 20:00:00,0.84684,0.84707,0.84585,0.84631
2024-09-18 21:00:00,0.84646,0.84658,0.84607,0.84619
2024-09-18 22:00:00,0.84624,0.84656,0.84558,0.84589
2024-09-18 23:00:00,0.8459,0.8475,0.8459,0.84734
2024-09-19 00:00:00,0.84734,0.85006,0.84724,0.84994
2024-09-19 01:00:00,0.84994,0.8515,0.84966,0.85038
2024-09-19 02:00:00,0.85038,0.85038,0.84851,0.84856
2024-09-19 03:00:00,0.84856,0.84907,0.84825,0.84857
2024-09-19 04:00:00,0.84858,0.84915,0.84826,0.8487
2024-09-19 05:00:00,0.8487,0.8488,0.84662,0.84669
2024-09-19 06:00:00,0.84671,0.84768,0.8455,0.84566
2024-09-19 07:00:00,0.84566,0.84632,0.84492,0.84604
2024-09-19 08:00:00,0.84604,0.84715,0.84552,0.84602
2024-09-19 09:00:00,0.84602,0.84636,0.84514,0.84566
2024-09-19 10:00:00,0.84565,0.84653,0.84528,0.84558
2024-09-19 11:00:00,0.84558,0.84805,0.84526,0.84745
2024-09-19 12:00:00,0.84745,0.8506,0.84745,0.85058
2024-09-19 13:00:00,0.85058,0.85064,0.84866,0.84943
2024-09-19 14:00:00,0.84945,0.84947,0.84804,0.84822
2024-09-19 15:00:00,0.84824,0.84836,0.84736,0.84788
2024-09-19 16:00:00,0.84788,0.84844,0.84743,0.8479
2024-09-19 17:00:00,0.8479,0.84832,0.84758,0.8477
2024-09-19 18:00:00,0.8477,0.84774,0.84626,0.84695
2024-09-19 19:00:00,0.84696,0.84776,0.8466,0.84747
2024-09-19 20:00:00,0.84746,0.84784,0.84692,0.84778
2024-09-19 21:00:00,0.84724,0.84777,0.8472,0.84762
2024-09-19 22:00:00,0.8476,0.84778,0.84734,0.84762
2024-09-19 23:00:00,0.84761,0.84802,0.84746,0.84785
2024-09-20 00:00:00,0.84785,0.84795,0.84676,0.8469
2024-09-20 01:00:00,0.84689,0.847,0.84626,0.8468
2024-09-20 02:00:00,0.8468,0.8472,0.84657,0.84681
2024-09-20 03:00:00,0.84682,0.84686,0.84612,0.8462
2024-09-20 04:00:00,0.84622,0.84646,0.84584,0.84639
2024-09-20 05:00:00,0.84638,0.84704,0.84631,0.84655
2024-09-20 06:00:00,0.84655,0.84662,0.84516,0.8465
2024-09-20 07:00:00,0.84652,0.84808,0.84636,0.84792
2024-09-20 08:00:00,0.84793,0.8481,0.84709,0.84728
2024-09-20 09:00:00,0.84728,0.84868,0.84719,0.84857
2024-09-20 10:00:00,0.84858,0.84935,0.84826,0.84925
2024-09-20 11:00:00,0.84924,0.85,0.84919,0.84988
2024-09-20 12:00:00,0.84988,0.84988,0.84732,0.84772
2024-09-20 13:00:00,0.84773,0.84956,0.84745,0.84945
2024-09-20 14:00:00,0.84946,0.85085,0.84945,0.85038
2024-09-20 15:00:00,0.85038,0.8517,0.84964,0.84964
2024-09-20 16:00:00,0.84964,0.84964,0.84838,0.84925
2024-09-20 17:00:00,0.84924,0.85144,0.8492,0.85104
2024-09-20 18:00:00,0.85104,0.85114,0.85002,0.85028
2024-09-20 19:00:00,0.85027,0.85064,0.85011,0.85056
2024-09-20 20:00:00,0.85056,0.85083,0.85028,0.85034
2024-09-20 21:00:00,0.84983,0.85048,0.84983,0.8503
2024-09-22 22:00:00,0.85032,0.85055,0.84982,0.85038
2024-09-22 23:00:00,0.85038,0.85109,0.8502,0.85108
2024-09-23 00:00:00,0.8511,0.85136,0.85078,0.85096
2024-09-23 01:00:00,0.85095,0.85154,0.85084,0.8513
2024-09-23 02:00:00,0.8513,0.8515,0.85088,0.8511
2024-09-23 03:00:00,0.8511,0.85119,0.8508,0.85088
2024-09-23 04:00:00,0.85089,0.85104,0.85066,0.85098
2024-09-23 05:00:00,0.85098,0.85106,0.85058,0.85065
2024-09-23 06:00:00,0.85066,0.85105,0.84993,0.85065
2024-09-23 07:00:00,0.85066,0.85168,0.85024,0.85152
2024-09-23 08:00:00,0.85152,0.8518,0.85056,0.8511
2024-09-23 09:00:00,0.8511,0.85147,0.85003,0.85032
2024-09-23 10:00:00,0.85031,0.85037,0.849,0.84964
2024-09-23 11:00:00,0.84965,0.85005,0.84855,0.84975
2024-09-23 12:00:00,0.84974,0.85064,0.84938,0.84988
2024-09-23 13:00:00,0.84988,0.85068,0.84862,0.85005
2024-09-23 14:00:00,0.85006,0.85085,0.8477,0.84776
2024-09-23 15:00:00,0.84775,0.84847,0.84733,0.84749
2024-09-23 16:00:00,0.84748,0.84788,0.84636,0.84654
2024-09-23 17:00:00,0.84654,0.8468,0.84564,0.84672
2024-09-23 18:00:00,0.84672,0.84697,0.84652,0.84661
2024-09-23 19:00:00,0.84661,0.84707,0.84651,0.84688
2024-09-23 20:00:00,0.84689,0.84775,0.84685,0.8475
2024-09-23 21:00:00,0.84752,0.848,0.84704,0.84734
2024-09-23 22:00:00,0.84735,0.84756,0.84703,0.84737
2024-09-23 23:00:00,0.84738,0.84794,0.84726,0.84735
2024-09-24 00:00:00,0.84734,0.8475,0.84675,0.84681
2024-09-24 01:00:00,0.8468,0.84752,0.84663,0.84693
2024-09-24 02:00:00,0.84692,0.84724,0.84656,0.84701
2024-09-24 03:00:00,0.84702,0.8472,0.8465,0.84706
2024-09-24 04:00:00,0.84707,0.84758,0.84688,0.84713
2024-09-24 05:00:00,0.84714,0.84776,0.84711,0.84738
2024-09-24 06:00:00,0.84738,0.84901,0.84726,0.84835
2024-09-24 07:00:00,0.84835,0.84894,0.84745,0.84795
2024-09-24 08:00:00,0.84794,0.84856,0.84738,0.84789
2024-09-24 09:00:00,0.84788,0.8486,0.84747,0.84824
2024-09-24 10:00:00,0.84824,0.84854,0.84777,0.84795
2024-09-24 11:00:00,0.84794,0.84874,0.84782,0.84814
2024-09-24 12:00:00,0.84813,0.84836,0.84694,0.84706
2024-09-24 13:00:00,0.84707,0.84859,0.8468,0.8479
2024-09-24 14:00:00,0.8479,0.8479,0.845,0.84586
2024-09-24 15:00:00,0.84586,0.84647,0.84522,0.84595
2024-09-24 16:00:00,0.84596,0.8461,0.84492,0.8451
2024-09-24 17:00:00,0.8451,0.84548,0.84468,0.84472
2024-09-24 18:00:00,0.84471,0.84503,0.8441,0.84411
2024-09-24 19:00:00,0.84411,0.8443,0.8431,0.8432
2024-09-24 20:00:00,0.8432,0.8435,0.84309,0.84328
2024-09-24 21:00:00,0.8433,0.84403,0.8433,0.8435
2024-09-24 22:00:00,0.84348,0.84351,0.84232,0.84238
2024-09-24 23:00:00,0.84238,0.84263,0.84156,0.84157
2024-09-25 00:00:00,0.84156,0.84232,0.84151,0.84168
2024-09-25 01:00:00,0.84167,0.84259,0.84152,0.84251
2024-09-25 02:00:00,0.84252,0.84273,0.84175,0.84198
2024-09-25 03:00:00,0.84196,0.84225,0.84174,0.84195
2024-09-25 04:00:00,0.84196,0.84241,0.84177,0.84227
2024-09-25 05:00:00,0.84226,0.84245,0.84156,0.84195
2024-09-25 06:00:00,0.84195,0.84326,0.84153,0.84298
2024-09-25 07:00:00,0.84298,0.84471,0.84224,0.84454
2024-09-25 08:00:00,0.84453,0.84684,0.84452,0.84658
2024-09-25 09:00:00,0.84658,0.8487,0.8464,0.84862
2024-09-25 10:00:00,0.84862,0.84964,0.84816,0.84935
2024-09-25 11:00:00,0.84934,0.84974,0.84847,0.84849
2024-09-25 12:00:00,0.8485,0.84852,0.84731,0.84791
2024-09-25 13:00:00,0.84792,0.84798,0.84661,0.84778
2024-09-25 14:00:00,0.84777,0.84954,0.84756,0.84887
2024-09-25 15:00:00,0.84886,0.84968,0.84858,0.84948
